automotora,marca,modelo,version,url_modelo
Forcenter,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Forcenter,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Forcenter,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Forcenter,Omoda,E5,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Omoda%20E5.pdf
Forcenter,Jaecoo,J6,PATAGONIA 70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS PATAGONIA PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Jaecoo,J6,ANDES 66 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS ANDES PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Forcenter,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Forcenter,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Forcenter,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Forcenter,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Forcenter,Omoda,E5,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Omoda%20E5.pdf
Forcenter,Jaecoo,J6,PATAGONIA 70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS PATAGONIA PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Jaecoo,J6,ANDES 66 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS ANDES PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Forcenter,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Forcenter,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Forcenter,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Forcenter,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Forcenter,Omoda,E5,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Omoda%20E5.pdf
Forcenter,Jaecoo,J6,PATAGONIA 70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS PATAGONIA PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Jaecoo,J6,ANDES 66 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS ANDES PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Forcenter,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Forcenter,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Forcenter,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Forcenter,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Forcenter,Omoda,E5,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Omoda%20E5.pdf
Forcenter,Jaecoo,J6,PATAGONIA 70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS PATAGONIA PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Jaecoo,J6,ANDES 66 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS ANDES PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Forcenter,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Forcenter,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Forcenter,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Forcenter,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Forcenter,Omoda,E5,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Omoda%20E5.pdf
Forcenter,Jaecoo,J6,PATAGONIA 70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS PATAGONIA PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Jaecoo,J6,ANDES 66 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS ANDES PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Forcenter,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Forcenter,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Forcenter,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Forcenter,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Forcenter,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Forcenter,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Forcenter,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Forcenter,Omoda,E5,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Omoda%20E5.pdf
Forcenter,Jaecoo,J6,PATAGONIA 70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS PATAGONIA PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Jaecoo,J6,ANDES 66 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J6.pdf
Forcenter,Jaecoo,J7,SHS ANDES PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jaecoo%20J7%20SHS.pdf
Forcenter,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Forcenter,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Forcenter,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Fronza,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Fronza,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Fronza,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Fronza,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Fronza,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Fronza,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Fronza,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Fronza,Citroën,C5,Aircross PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C5%20Aircross%20PHEV.pdf
Fronza,Citroën,C4,Max MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C4.pdf
Fronza,Citroën,C4,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C4.pdf
Fronza,Maxus,T90,88.5 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20T90.pdf
Fronza,Maxus,Euniq 6,70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20Euniq%206.pdf
Fronza,Maxus,MIFA,9 90 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20MIFA.pdf
Fronza,Foton,V7,LUXURY MT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Foton,V9,ULTIMATE MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V9.pdf
Fronza,Foton,V7,LUXURY AT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Foton,V9,ELITE MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V9.pdf
Fronza,Foton,V7,ELITE AT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Jetour,T2,Limited PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jetour%20T2%20PHEV.pdf
Fronza,Mitsubishi,Outlander,GLS Limited 4x4 PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Mitsubishi%20Outlander.pdf
Fronza,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Fronza,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Fronza,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Fronza,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Fronza,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Fronza,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Fronza,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Fronza,Citroën,C5,Aircross PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C5%20Aircross%20PHEV.pdf
Fronza,Citroën,C4,Max MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C4.pdf
Fronza,Citroën,C4,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C4.pdf
Fronza,Maxus,T90,88.5 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20T90.pdf
Fronza,Maxus,Euniq 6,70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20Euniq%206.pdf
Fronza,Maxus,MIFA,9 90 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20MIFA.pdf
Fronza,Foton,V7,LUXURY MT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Foton,V9,ULTIMATE MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V9.pdf
Fronza,Foton,V7,LUXURY AT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Foton,V9,ELITE MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V9.pdf
Fronza,Foton,V7,ELITE AT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Jetour,T2,Limited PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jetour%20T2%20PHEV.pdf
Fronza,Mitsubishi,Outlander,GLS Limited 4x4 PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Mitsubishi%20Outlander.pdf
Fronza,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Fronza,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Fronza,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Fronza,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Fronza,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Fronza,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Fronza,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Fronza,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Fronza,Citroën,C5,Aircross PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C5%20Aircross%20PHEV.pdf
Fronza,Citroën,C4,Max MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C4.pdf
Fronza,Citroën,C4,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Citroën%20C4.pdf
Fronza,Maxus,T90,88.5 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20T90.pdf
Fronza,Maxus,Euniq 6,70 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20Euniq%206.pdf
Fronza,Maxus,MIFA,9 90 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Maxus%20MIFA.pdf
Fronza,Foton,V7,LUXURY MT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Foton,V9,ULTIMATE MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V9.pdf
Fronza,Foton,V7,LUXURY AT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
Fronza,Foton,V9,ELITE MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V9.pdf
Fronza,Foton,V7,ELITE AT MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Foton%20V7.pdf
